event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version
FIRMS_000200,23.73785,86.42977,20-08-2026,19:23,N20,VIIRS,n,N,305.94,286.92,1.76,0.32,0.55,2.0NRT
FIRMS_000201,23.6622,87.15623,20-08-2026,19:23,N20,VIIRS,n,N,310.78,284.22,2.8,0.58,0.52,2.0NRT
FIRMS_000202,23.77616,85.99555,20-08-2026,19:23,N20,VIIRS,n,N,311.53,287.23,1.73,0.34,0.56,2.0NRT
FIRMS_000203,23.72652,86.44112,20-08-2026,19:23,N20,VIIRS,n,N,306.92,287.07,1.49,0.32,0.55,2.0NRT
FIRMS_000204,23.72341,86.42146,20-08-2026,19:23,N20,VIIRS,n,N,305.21,287.18,1.02,0.32,0.55,2.0NRT
FIRMS_000205,23.7215,86.44048,20-08-2026,19:23,N20,VIIRS,n,N,306.23,286.98,1.82,0.32,0.55,2.0NRT
FIRMS_000206,23.71838,86.42081,20-08-2026,19:23,N20,VIIRS,n,N,310.37,286.83,1.02,0.32,0.55,2.0NRT
FIRMS_000207,23.71616,86.44299,20-08-2026,19:23,N20,VIIRS,n,N,305.45,286.7,1.99,0.32,0.55,2.0NRT
FIRMS_000208,23.71552,86.44933,20-08-2026,19:23,N20,VIIRS,n,N,305.94,286.7,1.07,0.32,0.55,2.0NRT
FIRMS_000209,23.7152,86.4525,20-08-2026,19:23,N20,VIIRS,n,N,314.34,286.73,1.07,0.32,0.55,2.0NRT
FIRMS_000210,23.71304,86.42333,20-08-2026,19:23,N20,VIIRS,n,N,308.81,287.25,1.29,0.32,0.55,2.0NRT
FIRMS_000211,23.7105,86.44865,20-08-2026,19:23,N20,VIIRS,n,N,304.96,286.55,0.83,0.32,0.55,2.0NRT
FIRMS_000212,23.69101,86.38829,20-08-2026,19:23,N20,VIIRS,n,N,322.7,286.84,1.89,0.32,0.55,2.0NRT
FIRMS_000213,23.68566,86.39085,20-08-2026,19:23,N20,VIIRS,n,N,311.86,287.04,1.82,0.32,0.55,2.0NRT
FIRMS_000214,23.68534,86.39413,20-08-2026,19:23,N20,VIIRS,n,N,313.52,287.08,1.83,0.32,0.55,2.0NRT
FIRMS_000215,23.67999,86.39662,20-08-2026,19:23,N20,VIIRS,n,N,313.66,286.93,1.83,0.32,0.55,2.0NRT
FIRMS_000216,23.67969,86.39977,20-08-2026,19:23,N20,VIIRS,n,N,311.24,287.24,1.8,0.32,0.55,2.0NRT
FIRMS_000217,23.82971,84.56965,20-08-2026,19:23,N20,VIIRS,n,N,305.91,286.19,1,0.42,0.61,2.0NRT
FIRMS_000218,23.82936,84.57385,20-08-2026,19:23,N20,VIIRS,n,N,303.92,286.38,1,0.42,0.61,2.0NRT
FIRMS_000219,23.82405,84.56894,20-08-2026,19:23,N20,VIIRS,n,N,303.8,283.31,1,0.42,0.61,2.0NRT
FIRMS_000220,23.8237,84.57314,20-08-2026,19:23,N20,VIIRS,n,N,308.88,285.26,1,0.42,0.61,2.0NRT
FIRMS_000221,23.68428,86.08263,20-08-2026,19:23,N20,VIIRS,n,N,314.32,285.75,2.63,0.34,0.56,2.0NRT
FIRMS_000222,23.68335,86.0926,20-08-2026,19:23,N20,VIIRS,n,N,316.53,286.62,2,0.34,0.56,2.0NRT
FIRMS_000223,23.68304,86.09592,20-08-2026,19:23,N20,VIIRS,n,N,304.76,286.85,2,0.34,0.56,2.0NRT
FIRMS_000224,23.68038,86.0688,20-08-2026,19:23,N20,VIIRS,n,N,303.18,286.49,1.4,0.34,0.56,2.0NRT
FIRMS_000225,23.67882,86.0854,20-08-2026,19:23,N20,VIIRS,n,N,310.11,287.15,3.31,0.34,0.56,2.0NRT
FIRMS_000226,23.56148,87.23978,20-08-2026,19:23,N20,VIIRS,n,N,307.52,286.38,2.61,0.57,0.52,2.0NRT
FIRMS_000227,23.74441,85.50506,20-08-2026,19:23,N20,VIIRS,n,N,302.23,285.62,0.41,0.37,0.58,2.0NRT
FIRMS_000228,23.68715,86.08223,20-08-2026,19:23,N20,VIIRS,n,N,309.67,283.56,0.85,0.34,0.56,2.0NRT
FIRMS_000229,23.82678,84.57025,20-08-2026,19:23,N20,VIIRS,n,N,314.18,285.28,1.88,0.42,0.61,2.0NRT
FIRMS_000230,23.8264,84.57446,20-08-2026,19:23,N20,VIIRS,n,N,303.91,285.99,1.88,0.42,0.61,2.0NRT
FIRMS_000231,23.682,86.08169,20-08-2026,19:23,N20,VIIRS,n,N,305.22,286.21,1.24,0.34,0.56,2.0NRT
FIRMS_000232,23.681,86.09164,20-08-2026,19:23,N20,VIIRS,n,N,306.58,286.78,1.34,0.34,0.56,2.0NRT
FIRMS_000233,23.68066,86.09496,20-08-2026,19:23,N20,VIIRS,n,N,313.73,286.74,1.34,0.34,0.56,2.0NRT
FIRMS_000234,23.56105,87.23804,20-08-2026,19:23,N20,VIIRS,n,N,308.38,286.4,3.32,0.57,0.52,2.0NRT
FIRMS_000235,23.67785,86.0712,20-08-2026,19:23,N20,VIIRS,n,N,305.14,286.53,0.74,0.34,0.56,2.0NRT
FIRMS_000236,23.67652,86.08445,20-08-2026,19:23,N20,VIIRS,n,N,310.09,286.43,2.58,0.34,0.56,2.0NRT
FIRMS_000237,23.67353,86.11418,20-08-2026,19:23,N20,VIIRS,n,N,315.17,285.27,1.21,0.34,0.56,2.0NRT
FIRMS_000238,23.55093,87.24238,20-08-2026,19:23,N20,VIIRS,n,N,317.38,287.06,2.87,0.57,0.52,2.0NRT
FIRMS_000239,23.56301,87.08428,20-08-2026,19:23,N20,VIIRS,n,N,303.06,275.74,1.08,0.58,0.52,2.0NRT
FIRMS_000240,23.69801,85.366,20-08-2026,19:23,N20,VIIRS,n,N,296.73,280.04,0.31,0.38,0.58,2.0NRT
FIRMS_000241,23.50349,87.32597,20-08-2026,19:23,N20,VIIRS,n,N,308.31,287.21,3.33,0.56,0.51,2.0NRT
FIRMS_000242,23.65808,85.50532,20-08-2026,19:23,N20,VIIRS,n,N,300.06,283.68,0.59,0.37,0.58,2.0NRT
FIRMS_000243,23.64802,85.43788,20-08-2026,19:23,N20,VIIRS,n,N,324.05,285.88,1.71,0.37,0.58,2.0NRT
FIRMS_000244,23.64835,85.43425,20-08-2026,19:23,N20,VIIRS,n,N,310.77,285.22,1.71,0.37,0.58,2.0NRT
FIRMS_000245,23.6707,84.99498,20-08-2026,19:23,N20,VIIRS,n,N,307.3,285.14,0.93,0.4,0.6,2.0NRT
FIRMS_000246,23.65019,85.43918,20-08-2026,19:23,N20,VIIRS,n,N,324.83,286.56,2.15,0.37,0.58,2.0NRT
FIRMS_000247,23.65054,85.43557,20-08-2026,19:23,N20,VIIRS,n,N,314.67,286.01,2.15,0.37,0.58,2.0NRT
FIRMS_000248,23.67049,84.99657,20-08-2026,19:23,N20,VIIRS,n,N,305.79,284.66,1.03,0.4,0.6,2.0NRT
FIRMS_000249,23.66463,84.99976,20-08-2026,19:23,N20,VIIRS,n,N,307.31,285.3,1.03,0.4,0.6,2.0NRT
FIRMS_000250,23.7609,86.40388,20-08-2026,19:23,N20,VIIRS,n,N,311.13,287.22,2.4,0.32,0.55,2.0NRT
FIRMS_000251,27.37922,95.33605,20-08-2026,19:23,N20,VIIRS,n,N,314.35,290.32,2.32,0.39,0.36,2.0NRT
FIRMS_000252,27.37876,95.0898,20-08-2026,19:23,N20,VIIRS,n,N,311.58,290.56,2.03,0.39,0.36,2.0NRT
FIRMS_000253,21.75551,84.02298,20-08-2026,19:25,N20,VIIRS,n,N,307.28,285.65,2.89,0.43,0.62,2.0NRT
FIRMS_000254,21.75726,84.02222,20-08-2026,19:25,N20,VIIRS,n,N,306.22,284.72,2.91,0.44,0.62,2.0NRT
FIRMS_000255,21.76537,85.57951,20-08-2026,19:25,N20,VIIRS,n,N,300.29,283.07,0.27,0.34,0.56,2.0NRT
FIRMS_000256,21.9578,83.80929,20-08-2026,19:25,N20,VIIRS,n,N,296.81,280.96,1.43,0.45,0.63,2.0NRT
FIRMS_000257,14.83003,79.30145,20-08-2026,19:28,N20,VIIRS,n,N,306.86,282,4.55,0.74,0.76,2.0NRT
FIRMS_000258,14.82782,79.30177,20-08-2026,19:28,N20,VIIRS,n,N,314.69,281.43,8.66,0.74,0.76,2.0NRT
FIRMS_000259,14.8294,79.30762,20-08-2026,19:28,N20,VIIRS,n,N,307.16,281.66,4.55,0.74,0.76,2.0NRT
FIRMS_000260,14.82725,79.30776,20-08-2026,19:28,N20,VIIRS,n,N,303.63,281.95,7.02,0.74,0.76,2.0NRT
FIRMS_000261,26.87785,73.51696,20-08-2026,21:04,N20,VIIRS,n,N,306.36,293.02,1.67,0.43,0.38,2.0NRT
FIRMS_000262,25.94392,72.19305,20-08-2026,21:04,N20,VIIRS,n,N,308.63,294.94,1.41,0.4,0.37,2.0NRT
FIRMS_000263,29.46148,76.86364,20-08-2026,21:04,N20,VIIRS,n,N,305.65,288.93,2.35,0.56,0.43,2.0NRT
FIRMS_000264,29.91172,74.95081,20-08-2026,21:04,N20,VIIRS,n,N,329.68,292.2,4.24,0.45,0.39,2.0NRT
FIRMS_000265,29.90928,74.94781,20-08-2026,21:04,N20,VIIRS,n,N,321.89,291.81,2.52,0.45,0.39,2.0NRT
FIRMS_000266,29.90844,74.95241,20-08-2026,21:04,N20,VIIRS,n,N,316.28,292.35,2.52,0.45,0.39,2.0NRT
FIRMS_000267,29.45761,76.86263,20-08-2026,21:04,N20,VIIRS,n,N,303.86,289.03,4.13,0.56,0.43,2.0NRT
FIRMS_000268,28.74485,76.92733,20-08-2026,21:04,N20,VIIRS,n,N,310.37,289.47,3.42,0.39,0.44,2.0NRT
FIRMS_000269,27.28837,73.83765,20-08-2026,21:04,N20,VIIRS,n,N,305.67,293.91,1.14,0.44,0.38,2.0NRT
FIRMS_000270,26.92761,73.46851,20-08-2026,21:04,N20,VIIRS,n,N,305.3,293.19,1.38,0.43,0.38,2.0NRT
FIRMS_000271,19.80504,78.86545,20-08-2026,21:06,N20,VIIRS,n,N,303.93,288.05,0.61,0.38,0.59,2.0NRT
FIRMS_000272,19.80188,78.86395,20-08-2026,21:06,N20,VIIRS,n,N,302.98,287.62,0.61,0.38,0.59,2.0NRT
FIRMS_000273,19.07515,73.13273,20-08-2026,21:06,N20,VIIRS,n,N,306.98,291.71,3.38,0.52,0.42,2.0NRT
FIRMS_000274,12.86819,78.8947,20-08-2026,21:08,N20,VIIRS,n,N,305.74,287.18,1.19,0.53,0.67,2.0NRT
FIRMS_000275,15.17791,77.10345,20-08-2026,21:08,N20,VIIRS,n,N,301.74,286.64,0.39,0.36,0.57,2.0NRT
FIRMS_000276,15.18351,76.66707,20-08-2026,21:08,N20,VIIRS,n,N,308.7,288.07,0.72,0.34,0.56,2.0NRT
FIRMS_000277,15.1829,76.67016,20-08-2026,21:08,N20,VIIRS,n,N,303.73,288.06,0.72,0.34,0.56,2.0NRT
FIRMS_000278,15.18032,76.65672,20-08-2026,21:08,N20,VIIRS,n,N,302.56,287.32,1.33,0.34,0.56,2.0NRT
FIRMS_000279,15.17664,76.67516,20-08-2026,21:08,N20,VIIRS,n,N,304.87,288.55,1.09,0.34,0.56,2.0NRT
FIRMS_000280,15.13828,76.70865,20-08-2026,21:08,N20,VIIRS,n,N,305.75,288.36,0.52,0.34,0.56,2.0NRT
FIRMS_000281,15.13766,76.71173,20-08-2026,21:08,N20,VIIRS,n,N,301.79,288.15,0.52,0.34,0.56,2.0NRT
FIRMS_000282,15.18593,76.31431,20-08-2026,21:08,N20,VIIRS,n,N,311.46,287.59,0.7,0.32,0.54,2.0NRT
FIRMS_000283,15.17281,76.38165,20-08-2026,21:08,N20,VIIRS,n,N,299.71,287.56,0.64,0.32,0.55,2.0NRT
FIRMS_000284,15.16786,76.38057,20-08-2026,21:08,N20,VIIRS,n,N,309.06,288.35,1.52,0.32,0.55,2.0NRT
FIRMS_000285,15.16292,76.37949,20-08-2026,21:08,N20,VIIRS,n,N,322.52,287.29,1.52,0.32,0.55,2.0NRT
FIRMS_000286,12.86719,78.89952,20-08-2026,21:08,N20,VIIRS,n,N,305.3,287.29,1.19,0.53,0.67,2.0NRT
FIRMS_000287,12.66981,76.85625,20-08-2026,21:08,N20,VIIRS,n,N,299.97,285.67,0.44,0.39,0.59,2.0NRT
FIRMS_000288,11.60833,77.55147,20-08-2026,21:08,N20,VIIRS,n,N,297.2,272.73,1.03,0.45,0.63,2.0NRT
FIRMS_000289,8.6787,78.06282,21-08-2026,08:13,N20,VIIRS,n,D,340.22,305,2.79,0.39,0.36,2.0NRT
FIRMS_000290,9.3411,78.81241,21-08-2026,08:13,N20,VIIRS,n,D,343.64,307.32,6.08,0.4,0.37,2.0NRT
FIRMS_000291,9.34447,78.8119,21-08-2026,08:13,N20,VIIRS,n,D,345.55,309.19,6.08,0.4,0.37,2.0NRT
FIRMS_000292,9.36586,78.66449,21-08-2026,08:13,N20,VIIRS,n,D,340.59,308.73,6.32,0.4,0.37,2.0NRT
FIRMS_000293,9.36532,78.66089,21-08-2026,08:13,N20,VIIRS,n,D,339.1,308.58,6.32,0.4,0.37,2.0NRT
FIRMS_000294,9.39964,78.7998,21-08-2026,08:13,N20,VIIRS,l,D,334.22,305.01,1.97,0.4,0.37,2.0NRT
FIRMS_000295,9.56629,78.77435,21-08-2026,08:13,N20,VIIRS,n,D,335.88,299,5.18,0.4,0.37,2.0NRT
FIRMS_000296,9.46111,77.93867,21-08-2026,08:13,N20,VIIRS,n,D,345.08,304.15,3.24,0.39,0.36,2.0NRT
FIRMS_000297,9.46058,77.93517,21-08-2026,08:13,N20,VIIRS,n,D,338.91,302.82,3.24,0.39,0.36,2.0NRT
FIRMS_000298,9.55428,78.28836,21-08-2026,08:13,N20,VIIRS,n,D,348.21,310.48,8.67,0.39,0.36,2.0NRT
FIRMS_000299,9.57572,78.31776,21-08-2026,08:13,N20,VIIRS,n,D,338.87,307.25,5.01,0.39,0.36,2.0NRT
FIRMS_000300,9.57466,78.31066,21-08-2026,08:13,N20,VIIRS,n,D,340.16,307.06,4.64,0.39,0.36,2.0NRT
FIRMS_000301,9.57799,78.31016,21-08-2026,08:13,N20,VIIRS,n,D,340.05,306.7,4.79,0.39,0.36,2.0NRT
FIRMS_000302,9.6873,78.11195,21-08-2026,08:13,N20,VIIRS,l,D,334.47,306.88,1.97,0.39,0.36,2.0NRT
FIRMS_000303,9.63681,77.75274,21-08-2026,08:13,N20,VIIRS,l,D,340.17,311.74,7.12,0.39,0.36,2.0NRT
FIRMS_000304,9.91944,78.34734,21-08-2026,08:13,N20,VIIRS,n,D,343.05,303.09,3.79,0.39,0.36,2.0NRT
FIRMS_000305,9.83491,78.12406,21-08-2026,08:13,N20,VIIRS,l,D,330.57,300.74,2.45,0.39,0.36,2.0NRT
FIRMS_000306,12.79142,79.90376,21-08-2026,08:16,N20,VIIRS,n,D,332.75,296.99,2.83,0.47,0.4,2.0NRT
FIRMS_000307,9.91726,77.88062,21-08-2026,08:16,N20,VIIRS,n,D,340.62,308.69,4.56,0.39,0.36,2.0NRT
FIRMS_000308,9.94108,77.94887,21-08-2026,08:16,N20,VIIRS,n,D,338.99,303.92,3.52,0.39,0.36,2.0NRT
FIRMS_000309,10.00594,78.04284,21-08-2026,08:16,N20,VIIRS,n,D,331.05,295.84,1,0.39,0.36,2.0NRT
FIRMS_000310,9.91187,77.39479,21-08-2026,08:16,N20,VIIRS,n,D,333.92,302.13,1.93,0.38,0.36,2.0NRT
FIRMS_000311,10.04691,77.9536,21-08-2026,08:16,N20,VIIRS,l,D,333.39,303.77,6.6,0.39,0.36,2.0NRT
FIRMS_000312,10.05023,77.95309,21-08-2026,08:16,N20,VIIRS,n,D,347.01,303.4,6.6,0.39,0.36,2.0NRT
FIRMS_000313,10.0497,77.94958,21-08-2026,08:16,N20,VIIRS,n,D,347.7,305.64,6.6,0.39,0.36,2.0NRT
FIRMS_000314,10.40833,77.98684,21-08-2026,08:16,N20,VIIRS,n,D,340.67,298.48,3.38,0.39,0.36,2.0NRT
FIRMS_000315,10.42592,77.87876,21-08-2026,08:16,N20,VIIRS,n,D,341.73,308.81,7.37,0.39,0.36,2.0NRT
FIRMS_000316,10.40083,77.59858,21-08-2026,08:16,N20,VIIRS,n,D,336.57,306.1,2.3,0.39,0.36,2.0NRT
FIRMS_000317,10.84437,78.89214,21-08-2026,08:16,N20,VIIRS,n,D,337.08,303.04,1.88,0.41,0.37,2.0NRT
FIRMS_000318,10.82362,78.51756,21-08-2026,08:16,N20,VIIRS,l,D,333.02,305.17,2.64,0.4,0.37,2.0NRT
FIRMS_000319,10.86226,78.60471,21-08-2026,08:16,N20,VIIRS,l,D,335.58,306.96,5.59,0.4,0.37,2.0NRT
FIRMS_000320,10.90676,78.79072,21-08-2026,08:16,N20,VIIRS,l,D,337.1,308.57,3.79,0.41,0.37,2.0NRT
FIRMS_000321,10.8966,78.69748,21-08-2026,08:16,N20,VIIRS,l,D,336.22,306.77,3.04,0.41,0.37,2.0NRT
FIRMS_000322,10.8357,78.05394,21-08-2026,08:16,N20,VIIRS,l,D,340.99,311.62,4.7,0.39,0.36,2.0NRT
FIRMS_000323,10.8054,77.76113,21-08-2026,08:16,N20,VIIRS,n,D,340.48,309.96,4.65,0.39,0.36,2.0NRT
FIRMS_000324,11.10589,78.88667,21-08-2026,08:16,N20,VIIRS,n,D,338.26,303.68,1.82,0.41,0.37,2.0NRT
FIRMS_000325,11.10533,78.88292,21-08-2026,08:16,N20,VIIRS,n,D,337.62,304.54,1.82,0.41,0.37,2.0NRT
FIRMS_000326,11.10569,78.88302,21-08-2026,08:16,N20,VIIRS,n,D,340.59,304.33,3.81,0.41,0.37,2.0NRT
FIRMS_000327,11.1194,78.69011,21-08-2026,08:16,N20,VIIRS,n,D,339.67,309.33,7.32,0.41,0.37,2.0NRT
FIRMS_000328,11.04524,77.91196,21-08-2026,08:16,N20,VIIRS,n,D,345.73,302.89,4.75,0.39,0.36,2.0NRT
FIRMS_000329,11.21367,77.60988,21-08-2026,08:16,N20,VIIRS,l,D,338.37,308.71,4.34,0.39,0.36,2.0NRT
FIRMS_000330,11.25254,77.55219,21-08-2026,08:16,N20,VIIRS,n,D,338.94,306.19,4.97,0.39,0.36,2.0NRT
FIRMS_000331,11.17897,76.86507,21-08-2026,08:16,N20,VIIRS,l,D,331.84,302.16,3.47,0.38,0.36,2.0NRT
FIRMS_000332,11.34971,77.56582,21-08-2026,08:16,N20,VIIRS,n,D,335.42,304.54,2.44,0.39,0.36,2.0NRT
FIRMS_000333,11.42352,77.76451,21-08-2026,08:16,N20,VIIRS,n,D,339.77,303.7,3.96,0.39,0.36,2.0NRT
FIRMS_000334,11.42366,77.74271,21-08-2026,08:16,N20,VIIRS,l,D,337.5,308.16,3.7,0.39,0.36,2.0NRT
FIRMS_000335,11.71099,79.12828,21-08-2026,08:16,N20,VIIRS,n,D,348.21,307.85,30.85,0.43,0.38,2.0NRT
FIRMS_000336,11.71043,79.12439,21-08-2026,08:16,N20,VIIRS,n,D,333.44,303.11,8.99,0.43,0.38,2.0NRT
FIRMS_000337,11.52499,77.67209,21-08-2026,08:16,N20,VIIRS,n,D,339.7,306.95,5.68,0.39,0.36,2.0NRT
FIRMS_000338,11.52446,77.66854,21-08-2026,08:16,N20,VIIRS,n,D,337.79,307.36,5.77,0.39,0.36,2.0NRT
FIRMS_000339,12.05095,79.61237,21-08-2026,08:16,N20,VIIRS,n,D,343.91,301.8,5.05,0.45,0.39,2.0NRT
FIRMS_000340,11.81027,77.92296,21-08-2026,08:16,N20,VIIRS,n,D,343.83,307.15,3.37,0.39,0.36,2.0NRT
FIRMS_000341,12.31031,78.07397,21-08-2026,08:16,N20,VIIRS,n,D,331.42,300.53,2.61,0.4,0.37,2.0NRT
FIRMS_000342,12.72135,79.78169,21-08-2026,08:16,N20,VIIRS,n,D,335.43,298.23,3.63,0.46,0.39,2.0NRT
FIRMS_000343,12.85799,79.29736,21-08-2026,08:16,N20,VIIRS,n,D,334.29,297.84,3.16,0.44,0.38,2.0NRT
FIRMS_000344,12.86152,79.29686,21-08-2026,08:16,N20,VIIRS,n,D,336.55,298.09,8.07,0.44,0.38,2.0NRT
FIRMS_000345,13.09303,77.44754,21-08-2026,08:16,N20,VIIRS,n,D,334.14,298.91,2.67,0.39,0.36,2.0NRT
FIRMS_000346,13.26471,77.34718,21-08-2026,08:16,N20,VIIRS,n,D,341.7,300.35,19.62,0.39,0.36,2.0NRT
FIRMS_000347,14.60375,79.65997,21-08-2026,08:16,N20,VIIRS,n,D,333.91,293.59,5.52,0.48,0.4,2.0NRT
FIRMS_000348,14.68579,79.73881,21-08-2026,08:16,N20,VIIRS,n,D,336.96,301.35,2.18,0.48,0.4,2.0NRT
FIRMS_000349,14.68322,79.69376,21-08-2026,08:16,N20,VIIRS,n,D,341.06,303.28,7.5,0.48,0.4,2.0NRT
FIRMS_000350,14.68298,79.69458,21-08-2026,08:16,N20,VIIRS,n,D,344.78,303.07,6.93,0.48,0.4,2.0NRT
FIRMS_000351,14.72931,79.92735,21-08-2026,08:16,N20,VIIRS,n,D,336.28,299.45,3.95,0.49,0.41,2.0NRT
FIRMS_000352,14.73303,79.92682,21-08-2026,08:16,N20,VIIRS,n,D,336.47,297.07,3.95,0.49,0.41,2.0NRT
FIRMS_000353,14.72149,79.72996,21-08-2026,08:16,N20,VIIRS,n,D,336.1,299.34,3,0.48,0.4,2.0NRT
FIRMS_000354,14.52269,77.43584,21-08-2026,08:16,N20,VIIRS,n,D,335.59,301.68,4.98,0.4,0.37,2.0NRT
FIRMS_000355,15.10593,79.37793,21-08-2026,08:16,N20,VIIRS,n,D,341.84,301.9,16.95,0.47,0.4,2.0NRT
FIRMS_000356,15.4127,79.60164,21-08-2026,08:16,N20,VIIRS,n,D,337.37,294.92,4.21,0.48,0.4,2.0NRT
FIRMS_000357,15.41208,79.59715,21-08-2026,08:16,N20,VIIRS,n,D,335.37,295.13,2.69,0.48,0.4,2.0NRT
FIRMS_000358,15.69083,79.12525,21-08-2026,08:16,N20,VIIRS,n,D,334.57,302.75,6.67,0.46,0.39,2.0NRT
FIRMS_000359,15.80123,79.52772,21-08-2026,08:16,N20,VIIRS,n,D,340.5,305.68,14.67,0.49,0.4,2.0NRT
FIRMS_000360,15.60369,77.62315,21-08-2026,08:16,N20,VIIRS,n,D,334.52,300.52,3.09,0.41,0.37,2.0NRT
FIRMS_000361,16.01146,80.31809,21-08-2026,08:16,N20,VIIRS,n,D,339.73,300.01,10.58,0.54,0.42,2.0NRT
FIRMS_000362,15.94305,78.95891,21-08-2026,08:16,N20,VIIRS,l,D,332.2,302.9,4.95,0.46,0.39,2.0NRT
FIRMS_000363,16.04546,79.40362,21-08-2026,08:16,N20,VIIRS,n,D,338.7,302.96,4.21,0.48,0.4,2.0NRT
FIRMS_000364,16.30597,78.48191,21-08-2026,08:16,N20,VIIRS,n,D,336.18,300.5,3.14,0.44,0.38,2.0NRT
FIRMS_000365,16.39512,78.57832,21-08-2026,08:16,N20,VIIRS,n,D,338.95,303.23,3.81,0.44,0.39,2.0NRT
FIRMS_000366,16.38151,78.17361,21-08-2026,08:16,N20,VIIRS,n,D,334.6,298.72,1.71,0.43,0.38,2.0NRT
FIRMS_000367,15.76939,73.70415,21-08-2026,08:16,N20,VIIRS,l,D,207.93,297.41,115.94,0.42,0.38,2.0NRT
FIRMS_000368,15.76875,73.70028,21-08-2026,08:16,N20,VIIRS,l,D,253.68,296.55,115.94,0.42,0.38,2.0NRT
FIRMS_000369,15.77281,73.70358,21-08-2026,08:16,N20,VIIRS,l,D,337.78,295.82,135.46,0.42,0.38,2.0NRT
FIRMS_000370,16.70696,78.27788,21-08-2026,08:16,N20,VIIRS,n,D,338.78,302.8,3.8,0.44,0.38,2.0NRT
FIRMS_000371,17.34807,80.77615,21-08-2026,08:16,N20,VIIRS,n,D,336.74,294.6,4.11,0.4,0.44,2.0NRT
FIRMS_000372,17.61271,78.17559,21-08-2026,08:16,N20,VIIRS,n,D,330.62,299.31,1.89,0.44,0.38,2.0NRT
FIRMS_000373,18.68608,73.04124,21-08-2026,08:18,N20,VIIRS,n,D,335.45,294.98,5.13,0.42,0.37,2.0NRT
FIRMS_000374,18.68586,73.04067,21-08-2026,08:18,N20,VIIRS,n,D,338.76,296.96,11.47,0.42,0.37,2.0NRT
FIRMS_000375,18.68543,73.03734,21-08-2026,08:18,N20,VIIRS,l,D,336.4,297.7,5.13,0.42,0.37,2.0NRT
FIRMS_000376,25.54232,91.23663,21-08-2026,19:04,N20,VIIRS,n,N,300.15,285.37,0.68,0.34,0.56,2.0NRT
FIRMS_000377,22.24438,87.38752,21-08-2026,19:06,N20,VIIRS,n,N,299.85,267.89,0.61,0.54,0.68,2.0NRT
FIRMS_000378,22.37936,87.28155,21-08-2026,20:46,N20,VIIRS,n,N,301.83,266.54,1.29,0.57,0.69,2.0NRT
FIRMS_000379,22.36782,87.30148,21-08-2026,20:46,N20,VIIRS,n,N,299.16,266.13,1.25,0.58,0.69,2.0NRT
FIRMS_000380,22.37672,87.2793,21-08-2026,20:46,N20,VIIRS,n,N,308.26,266.1,1.69,0.57,0.69,2.0NRT
FIRMS_000381,24.76488,74.60672,21-08-2026,20:46,N20,VIIRS,n,N,305.82,285.9,0.9,0.38,0.36,2.0NRT
FIRMS_000382,24.76429,74.6105,21-08-2026,20:46,N20,VIIRS,n,N,305.21,287,0.9,0.38,0.36,2.0NRT
FIRMS_000383,23.31622,70.48621,21-08-2026,20:46,N20,VIIRS,n,N,306.24,292.7,2.39,0.5,0.41,2.0NRT
FIRMS_000384,23.31474,70.489,21-08-2026,20:46,N20,VIIRS,n,N,305.06,292.63,2.75,0.5,0.41,2.0NRT
FIRMS_000385,23.79865,86.35276,21-08-2026,20:46,N20,VIIRS,n,N,296.89,264.93,0.6,0.47,0.64,2.0NRT
FIRMS_000386,23.80517,86.32483,21-08-2026,20:46,N20,VIIRS,n,N,299.37,271.31,0.59,0.47,0.64,2.0NRT
FIRMS_000387,23.67524,86.10297,21-08-2026,20:46,N20,VIIRS,n,N,304.36,276.44,1.08,0.45,0.63,2.0NRT
FIRMS_000388,24.93433,74.63345,21-08-2026,20:46,N20,VIIRS,n,N,309.55,284.89,1.19,0.38,0.36,2.0NRT
FIRMS_000389,22.38068,87.27615,21-08-2026,20:46,N20,VIIRS,n,N,299.45,267.45,1.29,0.57,0.69,2.0NRT
FIRMS_000390,26.60544,73.68332,21-08-2026,20:46,N20,VIIRS,n,N,305.83,291.23,0.72,0.4,0.37,2.0NRT
FIRMS_000391,23.66717,87.15483,21-08-2026,20:46,N20,VIIRS,n,N,301.16,271.52,1.35,0.53,0.67,2.0NRT
FIRMS_000392,23.66597,87.15978,21-08-2026,20:46,N20,VIIRS,n,N,298.35,271.36,1.35,0.53,0.67,2.0NRT
FIRMS_000393,27.79147,75.33251,21-08-2026,20:46,N20,VIIRS,n,N,308.88,292.01,1.11,0.39,0.36,2.0NRT
FIRMS_000394,26.87782,73.51673,21-08-2026,20:46,N20,VIIRS,n,N,305.41,293.05,1.6,0.41,0.37,2.0NRT
FIRMS_000395,24.92892,84.14816,21-08-2026,20:46,N20,VIIRS,n,N,300.73,280.9,0.96,0.32,0.55,2.0NRT
FIRMS_000396,16.87272,80.02097,21-08-2026,20:49,N20,VIIRS,n,N,306.6,290.31,2.46,0.51,0.49,2.0NRT
FIRMS_000397,17.37239,77.44447,21-08-2026,20:49,N20,VIIRS,n,N,303.3,290.53,1.08,0.52,0.42,2.0NRT
FIRMS_000398,17.29276,78.40978,21-08-2026,20:49,N20,VIIRS,n,N,307.97,289.78,0.63,0.39,0.44,2.0NRT
