event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version,detection_datetime,source_id,persistence_score,persistent_flag,persistence_category,previous_frp_mw,frp_change_mw,cumulative_detections,first_detection,days_since_first_detection,previous_detection,hours_since_previous_detection
FIRMS_000665,23.49973,68.57806,2026-08-25,21:12,N20,VIIRS,n,N,299.67,289.53,0.72,0.38,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0354,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000667,22.92693,69.82433,2026-08-25,21:12,N20,VIIRS,n,N,307.02,294.39,2.03,0.4,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0355,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000671,22.3412,69.85442,2026-08-25,21:12,N20,VIIRS,n,N,306.8,291.97,2.19,0.41,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0356,0.16305995342683668,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000672,22.33997,69.85574,2026-08-25,21:12,N20,VIIRS,n,N,308.37,292.92,3.06,0.41,0.37,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0356,0.16305995342683668,False,LOW,2.19,0.8700000000000001,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000673,22.42014,69.04203,2026-08-25,21:12,N20,VIIRS,n,N,302.36,284.81,0.79,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0357,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000674,22.41745,69.03764,2026-08-25,21:12,N20,VIIRS,n,N,310.21,285.03,0.7,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0358,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_001310,20.91008,71.45858,2026-08-24,20:36,N21,VIIRS,n,N,304.73,291.81,1.97,0.51,0.41,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0359,0.2692817258878132,True,LOW,,,1,2026-08-24 00:00:00+00:00,0.0,,
FIRMS_000677,20.9112,71.45757,2026-08-25,21:12,N20,VIIRS,n,N,302.1,284.29,0.57,0.49,0.4,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0359,0.2692817258878132,True,LOW,1.97,-1.4,2,2026-08-24 00:00:00+00:00,1.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001379,20.91191,71.45881,2026-08-25,20:19,N21,VIIRS,n,N,305.05,290.37,0.96,0.33,0.55,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0359,0.2692817258878132,True,LOW,0.57,0.39,3,2026-08-24 00:00:00+00:00,1.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000678,17.95949,80.79189,2026-08-25,21:14,N20,VIIRS,n,N,304.32,282.64,2.56,0.7,0.75,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0360,0.20566611972281934,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000679,17.95897,80.78802,2026-08-25,21:14,N20,VIIRS,n,N,301.14,282.43,3.86,0.7,0.75,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0360,0.20566611972281934,False,LOW,2.56,1.2999999999999998,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001381,17.95628,80.79455,2026-08-25,20:19,N21,VIIRS,n,N,329.1,292.45,5.23,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0360,0.20566611972281934,False,LOW,3.86,1.3700000000000006,3,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_001382,17.95747,80.7872,2026-08-25,20:19,N21,VIIRS,n,N,309.77,291.44,3.33,0.39,0.36,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0360,0.20566611972281934,False,LOW,5.23,-1.9000000000000004,4,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000680,15.34013,76.27901,2026-08-25,21:14,N20,VIIRS,n,N,303.12,286.55,1.89,0.4,0.6,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0361,0.16305995342683668,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000681,15.33927,76.27831,2026-08-25,21:14,N20,VIIRS,n,N,307.71,286.95,2.0,0.4,0.6,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0361,0.16305995342683668,False,LOW,1.89,0.1100000000000001,2,2026-08-25 00:00:00+00:00,0.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000682,15.10937,76.80316,2026-08-25,21:14,N20,VIIRS,n,N,296.23,286.09,2.57,0.44,0.62,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0362,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000683,15.11204,76.8075,2026-08-25,21:14,N20,VIIRS,n,N,300.58,287.16,2.02,0.44,0.62,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0363,0.129241536692149,False,LOW,,,1,2026-08-25 00:00:00+00:00,0.0,,
FIRMS_000684,27.82257,95.50542,2026-08-19,06:22,N21,VIIRS,n,D,332.09,289.61,4.27,0.41,0.45,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0364,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000685,10.96018,76.78088,2026-08-19,07:58,N21,VIIRS,n,D,331.84,296.12,5.99,0.48,0.4,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0365,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000686,10.95938,76.78011,2026-08-19,07:58,N21,VIIRS,n,D,331.65,295.71,5.83,0.48,0.4,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0365,0.16305995342683668,False,LOW,5.99,-0.16000000000000014,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000687,8.88492,78.10483,2026-08-19,07:58,N21,VIIRS,l,D,336.28,303.21,7.56,0.44,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0366,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000691,8.88693,78.10458,2026-08-19,07:58,N21,VIIRS,l,D,335.91,302.4,9.25,0.44,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0366,0.16305995342683668,False,LOW,7.56,1.6900000000000004,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000688,9.36143,78.66453,2026-08-19,07:58,N21,VIIRS,l,D,340.4,303.02,8.62,0.41,0.37,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0367,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000689,9.38254,78.68787,2026-08-19,07:58,N21,VIIRS,l,D,337.2,302.15,4.57,0.41,0.37,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0368,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000690,9.49461,78.04112,2026-08-19,07:58,N21,VIIRS,l,D,342.19,304.09,14.71,0.44,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0369,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000692,20.96184,86.00768,2026-08-19,08:01,N21,VIIRS,n,D,330.47,286.25,7.16,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0370,0.18705450195572657,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000760,20.96274,86.0116,2026-08-19,20:29,N21,VIIRS,n,N,308.79,288.59,2.99,0.32,0.54,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0370,0.18705450195572657,False,LOW,7.16,-4.17,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000761,20.96212,86.01457,2026-08-19,20:29,N21,VIIRS,n,N,303.95,288.19,3.42,0.32,0.55,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0370,0.18705450195572657,False,LOW,2.99,0.4299999999999997,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000694,27.32586,95.27505,2026-08-19,18:45,N21,VIIRS,n,N,304.88,280.26,3.36,0.63,0.54,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0371,0.25067010812072044,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000832,27.32581,95.27686,2026-08-20,20:08,N21,VIIRS,n,N,313.3,285.79,1.74,0.45,0.63,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0371,0.25067010812072044,True,LOW,3.36,-1.6199999999999999,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000695,26.77066,94.50631,2026-08-19,18:45,N21,VIIRS,n,N,308.8,287.51,1.52,0.35,0.56,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0372,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000696,31.24827,76.92823,2026-08-19,20:25,N21,VIIRS,n,N,305.05,289.04,0.76,0.44,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0373,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000703,23.51684,87.27125,2026-08-19,20:27,N21,VIIRS,n,N,305.73,287.18,3.24,0.34,0.56,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0374,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000706,22.94316,85.96852,2026-08-19,20:27,N21,VIIRS,n,N,302.4,288.57,1.22,0.58,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0375,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000722,22.24621,87.38834,2026-08-19,20:27,N21,VIIRS,n,N,305.74,280.88,0.81,0.37,0.58,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0376,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000724,22.24631,87.38953,2026-08-19,20:27,N21,VIIRS,n,N,302.36,280.59,0.2,0.37,0.58,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0376,0.16305995342683668,False,LOW,0.81,-0.6100000000000001,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000739,17.96787,83.15147,2026-08-19,20:29,N21,VIIRS,n,N,305.75,286.92,1.1,0.48,0.48,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0377,0.25067010812072044,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000929,17.96913,83.15405,2026-08-20,20:12,N21,VIIRS,n,N,305.12,286.79,2.23,0.41,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0377,0.25067010812072044,True,LOW,1.1,1.13,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000740,17.98248,80.82807,2026-08-19,20:29,N21,VIIRS,n,N,304.47,287.66,2.05,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0378,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000741,17.95848,80.78828,2026-08-19,20:29,N21,VIIRS,n,N,324.37,288.81,4.28,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000742,17.95761,80.79309,2026-08-19,20:29,N21,VIIRS,n,N,330.42,289.71,5.58,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,4.28,1.2999999999999998,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000743,17.95841,80.78658,2026-08-19,20:29,N21,VIIRS,n,N,325.33,288.71,2.92,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,5.58,-2.66,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000744,17.95672,80.79622,2026-08-19,20:29,N21,VIIRS,n,N,325.58,287.88,3.3,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,2.92,0.3799999999999999,4,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000745,17.95757,80.7914,2026-08-19,20:29,N21,VIIRS,n,N,307.04,289.13,2.92,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,3.3,-0.3799999999999999,5,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000930,17.95719,80.79021,2026-08-20,20:12,N21,VIIRS,n,N,310.95,288.65,1.85,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,2.92,-1.0699999999999998,6,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000931,17.95664,80.79382,2026-08-20,20:12,N21,VIIRS,n,N,317.42,286.31,1.85,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,1.85,0.0,7,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000932,17.95608,80.79744,2026-08-20,20:12,N21,VIIRS,n,N,305.05,283.97,1.41,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0379,0.3270946911513908,True,MEDIUM,1.85,-0.44000000000000017,8,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000751,20.78388,85.25973,2026-08-19,20:29,N21,VIIRS,n,N,304.54,288.79,2.13,0.58,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0380,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000759,20.96462,86.00256,2026-08-19,20:29,N21,VIIRS,n,N,306.47,288.86,0.97,0.32,0.54,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0381,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000780,20.96873,85.1527,2026-08-19,20:29,N21,VIIRS,n,N,308.23,288.16,2.12,0.56,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0382,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000790,11.42396,77.4256,2026-08-19,20:32,N21,VIIRS,n,N,304.77,277.28,1.06,0.43,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0383,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000799,9.14298,77.53522,2026-08-20,07:37,N21,VIIRS,n,D,333.19,293.66,6.2,0.61,0.53,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0384,0.16305995342683668,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000800,9.14139,77.53202,2026-08-20,07:37,N21,VIIRS,n,D,335.88,294.16,3.72,0.61,0.53,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0384,0.16305995342683668,False,LOW,6.2,-2.48,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000802,17.53239,83.00151,2026-08-20,07:39,N21,VIIRS,l,D,330.1,300.25,3.38,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0385,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000803,17.60865,83.20535,2026-08-20,07:39,N21,VIIRS,n,D,332.41,298.32,5.91,0.38,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0386,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000804,16.97086,77.69366,2026-08-20,07:39,N21,VIIRS,n,D,330.17,295.34,3.18,0.43,0.46,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0387,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000805,18.64043,74.56492,2026-08-20,07:39,N21,VIIRS,n,D,340.74,293.78,4.3,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0388,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000806,16.19041,78.37185,2026-08-20,07:39,N21,VIIRS,n,D,339.8,290.86,5.61,0.41,0.45,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0389,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000821,30.36296,74.2361,2026-08-20,07:44,N21,VIIRS,n,D,331.16,298.43,2.27,0.4,0.44,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0390,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000826,28.71234,76.83447,2026-08-20,20:08,N21,VIIRS,n,N,303.17,286.02,2.32,0.48,0.48,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0391,0.16305995342683668,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000827,28.71263,76.83237,2026-08-20,20:08,N21,VIIRS,n,N,301.89,285.65,1.57,0.48,0.48,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0391,0.16305995342683668,False,LOW,2.32,-0.7499999999999998,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000828,28.13022,76.89521,2026-08-20,20:08,N21,VIIRS,n,N,307.03,287.76,0.92,0.47,0.47,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0392,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000829,26.75916,83.19909,2026-08-20,20:08,N21,VIIRS,n,N,303.84,280.28,1.13,0.38,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0393,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000831,33.43012,78.19984,2026-08-20,20:08,N21,VIIRS,n,N,302.75,281.21,1.48,0.46,0.47,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0394,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000836,23.80334,85.5392,2026-08-20,20:10,N21,VIIRS,n,N,303.92,287.55,0.98,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0395,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000838,23.77931,85.57391,2026-08-20,20:10,N21,VIIRS,n,N,306.79,291.13,2.3,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0396,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000839,23.72135,85.00805,2026-08-20,20:10,N21,VIIRS,n,N,303.88,288.22,0.94,0.42,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0397,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000842,23.69586,87.09464,2026-08-20,20:10,N21,VIIRS,n,N,310.56,289.92,2.37,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0398,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000846,23.69119,87.0988,2026-08-20,20:10,N21,VIIRS,n,N,307.7,289.91,3.12,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0399,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000858,23.66539,86.91727,2026-08-20,20:10,N21,VIIRS,n,N,309.68,287.72,2.82,0.51,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0400,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000871,23.82633,85.49837,2026-08-20,20:10,N21,VIIRS,n,N,305.02,284.8,1.07,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0401,0.22087291869041425,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000872,23.82286,85.49767,2026-08-20,20:10,N21,VIIRS,n,N,305.53,285.43,1.07,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0401,0.22087291869041425,False,LOW,1.07,0.0,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000873,23.82524,85.49557,2026-08-20,20:10,N21,VIIRS,n,N,301.84,284.86,0.87,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0401,0.22087291869041425,False,LOW,1.07,-0.20000000000000007,3,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000874,23.82452,85.4998,2026-08-20,20:10,N21,VIIRS,n,N,302.72,284.85,0.87,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0401,0.22087291869041425,False,LOW,0.87,0.0,4,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000875,23.82177,85.49487,2026-08-20,20:10,N21,VIIRS,n,N,304.98,286.16,0.87,0.44,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0401,0.22087291869041425,False,LOW,0.87,0.0,5,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000887,22.06585,83.70532,2026-08-20,20:10,N21,VIIRS,n,N,313.22,289.64,1.34,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0402,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000888,22.04119,83.73617,2026-08-20,20:10,N21,VIIRS,n,N,306.18,290.15,1.59,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0403,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000889,22.0391,83.72788,2026-08-20,20:10,N21,VIIRS,n,N,312.31,289.86,1.42,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0404,0.16305995342683668,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000890,22.03848,83.7317,2026-08-20,20:10,N21,VIIRS,n,N,307.47,289.7,1.63,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0404,0.16305995342683668,False,LOW,1.42,0.20999999999999996,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000891,22.01404,83.75465,2026-08-20,20:10,N21,VIIRS,n,N,308.83,287.74,1.7,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0405,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000892,21.96282,83.77252,2026-08-20,20:10,N21,VIIRS,n,N,306.73,288.21,0.97,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0406,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000893,21.8591,83.96842,2026-08-20,20:10,N21,VIIRS,n,N,304.7,291.23,1.31,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0407,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000894,21.79336,83.9878,2026-08-20,20:10,N21,VIIRS,n,N,305.66,291.11,1.61,0.41,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0408,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000895,21.80221,83.89371,2026-08-20,20:10,N21,VIIRS,n,N,305.17,290.04,1.19,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0409,0.16305995342683668,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000896,21.80106,83.89022,2026-08-20,20:10,N21,VIIRS,n,N,305.92,288.97,1.43,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0409,0.16305995342683668,False,LOW,1.19,0.24,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000897,21.76922,84.01998,2026-08-20,20:10,N21,VIIRS,n,N,300.88,290.44,1.59,0.41,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0410,0.16305995342683668,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000898,21.76586,84.01934,2026-08-20,20:10,N21,VIIRS,n,N,304.85,290.56,1.82,0.41,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0410,0.16305995342683668,False,LOW,1.59,0.22999999999999998,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000899,21.75037,83.84077,2026-08-20,20:10,N21,VIIRS,n,N,300.67,288.68,2.1,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0411,0.20566611972281934,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000900,21.74638,83.84399,2026-08-20,20:10,N21,VIIRS,n,N,326.34,289.81,1.82,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0411,0.20566611972281934,False,LOW,2.1,-0.28,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000901,21.74702,83.84013,2026-08-20,20:10,N21,VIIRS,n,N,309.34,289.45,3.43,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0411,0.20566611972281934,False,LOW,1.82,1.61,3,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000902,21.74303,83.84335,2026-08-20,20:10,N21,VIIRS,n,N,304.43,288.23,1.82,0.4,0.37,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0411,0.20566611972281934,False,LOW,3.43,-1.61,4,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000907,19.92169,79.11499,2026-08-20,20:10,N21,VIIRS,n,N,303.53,287.62,0.63,0.43,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0412,0.129241536692149,False,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000911,23.55139,86.54254,2026-08-20,20:10,N21,VIIRS,n,N,305.38,286.48,1.88,0.49,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0413,0.25067010812072044,True,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
